gmt_trans_date,geo_region,purchase,cancel
2/29/2020,al,748,128
2/29/2020,ga,4847,707
2/29/2020,ks,507,90
2/29/2020,me,214,48
2/29/2020,ms,474,99
2/29/2020,mt,248,43
2/29/2020,nj,3475,602
2/29/2020,or,1214,289
2/29/2020,pa,2822,510
2/29/2020,tx,11219,1864
2/29/2020,ut,1203,225
3/1/2020,ar,334,74
3/1/2020,ct,762,154
3/1/2020,fl,6388,1387
3/1/2020,in,1031,212
3/1/2020,ky,675,113
3/1/2020,md,1744,337
3/1/2020,mi,2036,414
3/1/2020,mt,230,42
3/1/2020,nj,2950,627
3/1/2020,ny,4432,1125
3/1/2020,pa,2476,488
3/1/2020,va,1911,408
3/2/2020,ak,166,48
3/2/2020,dc,1009,238
3/2/2020,id,629,105
3/2/2020,ks,539,109
3/2/2020,ky,858,175
3/2/2020,la,942,231
3/2/2020,ms,527,149
3/2/2020,nc,2796,655
3/2/2020,nv,2234,470
3/2/2020,or,1324,439
3/2/2020,ri,219,79
3/2/2020,va,2356,644
3/3/2020,ak,161,57
3/3/2020,al,881,297
3/3/2020,ar,464,132
3/3/2020,de,177,71
3/3/2020,ga,4716,1165
3/3/2020,id,532,133
3/3/2020,la,956,252
3/3/2020,me,235,45
3/3/2020,ne,558,133
3/3/2020,nh,301,98
3/3/2020,wa,2708,843
3/3/2020,wi,1365,388
3/4/2020,ar,472,134
3/4/2020,ia,851,206
3/4/2020,il,4824,1379
3/4/2020,mo,1631,417
3/4/2020,nc,2670,721
3/4/2020,nv,1455,444
3/4/2020,vt,138,55
3/4/2020,wi,1358,401
3/5/2020,ar,500,134
3/5/2020,fl,7788,2110
3/5/2020,ga,4680,1161
3/5/2020,ia,886,189
3/5/2020,id,476,116
3/5/2020,mi,2276,731
3/5/2020,nc,2524,688
3/5/2020,nh,307,111
3/5/2020,nj,3136,900
3/5/2020,nm,613,158
3/5/2020,nv,1397,447
3/5/2020,ri,194,74
3/5/2020,sc,833,211
3/5/2020,sd,198,49
3/5/2020,wa,2820,1007
3/5/2020,wv,190,53
3/6/2020,al,825,211
3/6/2020,ga,5024,1060
3/6/2020,ia,802,194
3/6/2020,in,1255,322
3/6/2020,md,2053,597
3/6/2020,mo,1773,428
3/6/2020,nd,225,51
3/6/2020,tx,12621,3051
3/6/2020,wa,2665,1005
3/7/2020,ar,367,148
3/7/2020,co,2147,630
3/7/2020,de,171,61
3/7/2020,fl,6702,1628
3/7/2020,hi,247,181
3/7/2020,ia,701,150
3/7/2020,ky,550,133
3/7/2020,tx,11504,2549
3/7/2020,ut,1204,324
3/7/2020,wv,165,32
3/8/2020,dc,673,161
3/8/2020,fl,5923,1634
3/8/2020,ma,1272,444
3/8/2020,mi,1564,428
3/8/2020,nc,1905,436
3/8/2020,tx,9182,2211
3/8/2020,vt,92,37
3/8/2020,wa,2073,701
3/9/2020,?,3,0
3/9/2020,ak,138,72
3/9/2020,al,814,294
3/9/2020,ct,674,385
3/9/2020,dc,855,370
3/9/2020,fl,7576,2669
3/9/2020,id,502,157
3/9/2020,ky,637,221
3/9/2020,ms,502,194
3/9/2020,mt,303,114
3/9/2020,nj,2711,1068
3/9/2020,nm,568,198
3/9/2020,nv,1337,546
3/9/2020,ok,814,243
3/9/2020,ut,1492,497
3/9/2020,va,2310,875
3/9/2020,wv,150,49
3/10/2020,ak,164,59
3/10/2020,ct,681,565
3/10/2020,dc,850,400
3/10/2020,fl,7388,3159
3/10/2020,ga,4556,1538
3/10/2020,hi,330,307
3/10/2020,il,4587,2069
3/10/2020,ky,561,293
3/10/2020,ma,1486,1163
3/10/2020,mi,1905,898
3/10/2020,nc,2336,959
3/10/2020,nd,229,101
3/10/2020,nh,241,164
3/10/2020,nj,2629,1367
3/10/2020,nv,1379,659
3/10/2020,oh,2091,1057
3/10/2020,ri,158,139
3/10/2020,tx,11219,4173
3/10/2020,wa,2332,1317
3/10/2020,wi,1244,578
3/10/2020,wv,170,97
3/10/2020,wy,247,86
3/11/2020,il,4323,2522
3/11/2020,la,932,438
3/11/2020,mi,1829,1322
3/11/2020,mt,289,144
3/11/2020,nj,2595,1612
3/11/2020,or,1406,826
3/11/2020,pa,2387,1574
3/11/2020,ri,176,169
3/11/2020,tn,1532,749
3/11/2020,tx,10935,5172
3/11/2020,va,2121,1271
3/11/2020,vt,83,102
3/11/2020,wv,167,104
3/12/2020,ar,331,570
3/12/2020,ca,14186,17800
3/12/2020,id,383,606
3/12/2020,il,3662,4919
3/12/2020,ks,428,677
3/12/2020,ky,419,867
3/12/2020,md,1336,2062
3/12/2020,ok,702,778
3/12/2020,sc,652,791
3/13/2020,dc,706,823
3/13/2020,de,137,249
3/13/2020,ga,3873,3315
3/13/2020,ks,428,692
3/13/2020,ky,438,738
3/13/2020,ma,1061,2084
3/13/2020,me,122,344
3/13/2020,nd,198,302
3/13/2020,ne,388,624
3/13/2020,oh,1749,2870
3/13/2020,pa,1850,3036
3/13/2020,wy,201,325
3/14/2020,al,478,535
3/14/2020,ia,534,566
3/14/2020,id,239,454
3/14/2020,ks,303,391
3/14/2020,ky,376,395
3/14/2020,me,105,206
3/14/2020,nm,285,376
3/14/2020,oh,1712,1688
3/14/2020,pa,1603,1622
3/15/2020,ak,75,118
3/15/2020,al,340,367
3/15/2020,az,1712,1357
3/15/2020,ca,9970,10259
3/15/2020,ga,2857,1684
3/15/2020,hi,251,308
3/15/2020,mi,1149,1363
3/15/2020,ne,256,296
3/15/2020,ut,727,730
3/15/2020,va,1371,1272
3/15/2020,wy,137,146
3/16/2020,az,626,555
3/16/2020,dc,88,107
3/16/2020,ga,719,448
3/16/2020,ia,95,208
3/16/2020,in,221,249
3/16/2020,nv,331,364
3/16/2020,ny,617,712
3/16/2020,ri,29,29
3/16/2020,sc,117,116
3/16/2020,tn,285,260
3/16/2020,ut,248,288
3/16/2020,wv,18,21
1/1/2020,az,1732,287
1/1/2020,co,1998,284
1/1/2020,dc,584,90
1/1/2020,de,117,18
1/1/2020,ks,325,63
1/1/2020,la,545,114
1/1/2020,mo,1435,200
1/1/2020,ne,321,56
1/1/2020,nj,2175,360
1/1/2020,sd,138,22
1/1/2020,wi,855,156
1/2/2020,az,2664,444
1/2/2020,co,2900,436
1/2/2020,hi,331,87
1/2/2020,ks,515,91
1/2/2020,ky,570,89
1/2/2020,la,908,171
1/2/2020,ma,2003,408
1/2/2020,mi,2136,383
1/2/2020,ms,421,97
1/2/2020,nj,3168,556
1/2/2020,oh,2267,493
1/2/2020,or,1531,226
1/2/2020,pa,2744,492
1/2/2020,tn,1629,288
1/2/2020,ut,1421,195
1/2/2020,wv,185,33
1/3/2020,co,2954,367
1/3/2020,de,204,34
1/3/2020,ia,708,102
1/3/2020,ks,563,108
1/3/2020,nc,2369,441
1/3/2020,nv,2179,292
1/3/2020,pa,2918,497
1/3/2020,tx,11690,1746
1/3/2020,wv,168,34
1/4/2020,ak,146,15
1/4/2020,co,2384,341
1/4/2020,ga,4098,606
1/4/2020,hi,367,79
1/4/2020,ia,588,82
1/4/2020,ky,477,95
1/4/2020,sd,144,25
1/4/2020,tx,9857,1473
1/4/2020,vt,211,23
1/4/2020,wa,2651,417
1/4/2020,wi,1012,168
1/4/2020,wv,150,14
1/4/2020,wy,205,21
1/5/2020,al,500,85
1/5/2020,az,2070,307
1/5/2020,ca,15524,2469
1/5/2020,ga,3329,388
1/5/2020,il,3900,495
1/5/2020,la,583,150
1/5/2020,mt,206,30
1/5/2020,oh,1746,265
1/5/2020,ri,220,39
1/5/2020,sd,117,17
1/5/2020,wa,2347,356
1/6/2020,ak,187,28
1/6/2020,al,728,119
1/6/2020,az,2520,377
1/6/2020,ct,723,152
1/6/2020,ky,608,109
1/6/2020,md,2002,348
1/6/2020,mi,2128,365
1/6/2020,mo,1398,257
1/6/2020,ms,344,74
1/6/2020,nc,2373,368
1/6/2020,nd,273,40
1/6/2020,nm,475,57
1/6/2020,oh,2050,397
1/6/2020,sd,157,25
1/6/2020,va,2265,355
1/7/2020,ak,166,21
1/7/2020,al,744,155
1/7/2020,co,2823,458
1/7/2020,fl,7290,1172
1/7/2020,ky,619,96
1/7/2020,mn,1679,294
1/7/2020,nj,3654,590
1/7/2020,nm,477,84
1/7/2020,pa,2883,492
1/7/2020,sd,165,23
1/7/2020,tn,1576,259
1/7/2020,wi,1266,216
1/7/2020,wy,247,33
1/8/2020,ca,19203,3532
1/8/2020,de,204,49
1/8/2020,hi,463,83
1/8/2020,ia,692,99
1/8/2020,ks,506,98
1/8/2020,md,2066,390
1/8/2020,nj,3499,583
1/8/2020,ny,5563,1130
1/8/2020,sd,159,31
1/8/2020,tn,1584,254
1/8/2020,ut,1394,218
1/9/2020,?,2,0
1/9/2020,ca,20502,3714
1/9/2020,co,2837,432
1/9/2020,ia,699,136
1/9/2020,il,4649,871
1/9/2020,ks,521,102
1/9/2020,ky,614,94
1/9/2020,ms,398,108
1/9/2020,mt,241,42
1/9/2020,or,1360,267
1/9/2020,pa,2695,452
1/9/2020,sc,913,175
1/9/2020,wi,1251,245
1/10/2020,az,2565,428
1/10/2020,ca,19996,3165
1/10/2020,co,3013,428
1/10/2020,ct,757,162
1/10/2020,ga,4590,621
1/10/2020,ks,546,135
1/10/2020,mo,1511,334
1/10/2020,nh,307,51
1/10/2020,nm,506,79
1/10/2020,pa,2853,450
1/10/2020,ri,247,52
1/10/2020,ut,1355,207
1/10/2020,va,2405,355
1/10/2020,wy,244,39
1/11/2020,al,637,103
1/11/2020,az,2277,368
1/11/2020,ca,17351,2654
1/11/2020,hi,381,96
1/11/2020,ia,589,70
1/11/2020,il,3975,585
1/11/2020,la,788,113
1/11/2020,mn,1353,214
1/11/2020,nd,151,23
1/11/2020,nv,1733,251
1/11/2020,oh,1997,305
1/11/2020,pa,2406,354
1/11/2020,ri,242,53
1/11/2020,va,2206,336
1/11/2020,vt,189,22
1/12/2020,?,0,1
1/12/2020,az,2158,353
1/12/2020,ca,16243,2659
1/12/2020,co,2474,383
1/12/2020,dc,417,100
1/12/2020,id,352,56
1/12/2020,in,913,154
1/12/2020,ma,1723,323
1/12/2020,md,1830,364
1/12/2020,mi,2105,308
1/12/2020,mn,1252,210
1/12/2020,ne,404,56
1/12/2020,wi,1279,205
1/13/2020,ar,385,91
1/13/2020,id,439,102
1/13/2020,md,2030,454
1/13/2020,me,252,49
1/13/2020,nc,2502,431
1/13/2020,ny,5705,1181
1/13/2020,ok,684,106
1/13/2020,or,1324,256
1/13/2020,vt,217,33
1/14/2020,?,1,0
1/14/2020,dc,715,187
1/14/2020,ut,1406,223
1/14/2020,wi,1372,260
1/15/2020,co,2692,524
1/15/2020,de,183,37
1/15/2020,id,431,73
1/15/2020,il,4271,860
1/15/2020,ky,566,150
1/15/2020,me,211,60
1/15/2020,nc,2401,416
1/15/2020,nd,183,42
1/15/2020,nv,1573,282
1/15/2020,pa,2722,523
1/15/2020,sc,890,167
1/15/2020,wa,2326,552
1/16/2020,al,788,149
1/16/2020,de,214,46
1/16/2020,ga,5062,789
1/16/2020,hi,426,108
1/16/2020,mn,1622,421
1/16/2020,mo,1652,311
1/16/2020,nh,343,74
1/16/2020,ri,262,55
1/16/2020,sd,195,68
1/16/2020,tx,10574,1967
1/16/2020,va,2606,467
1/16/2020,wy,223,42
1/17/2020,ak,196,41
1/17/2020,al,799,153
1/17/2020,az,2786,526
1/17/2020,dc,793,161
1/17/2020,fl,8380,1384
1/17/2020,in,1072,183
1/17/2020,ky,598,109
1/17/2020,me,234,37
1/17/2020,mi,2461,487
1/17/2020,oh,2394,483
1/17/2020,or,1491,268
1/17/2020,tn,1679,283
1/17/2020,va,2547,522
1/17/2020,wi,1451,282
1/18/2020,ak,100,23
1/18/2020,al,628,103
1/18/2020,ca,17225,2691
1/18/2020,ct,665,106
1/18/2020,ks,418,52
1/18/2020,ma,1847,293
1/18/2020,md,1910,289
1/18/2020,me,182,32
1/18/2020,mt,174,27
1/18/2020,ny,4264,782
1/18/2020,oh,1923,317
1/18/2020,sc,711,121
1/18/2020,sd,144,33
1/19/2020,ar,333,58
1/19/2020,az,2024,299
1/19/2020,ca,15860,2611
1/19/2020,hi,328,86
1/19/2020,il,3407,514
1/19/2020,ks,353,43
1/19/2020,mi,1756,305
1/19/2020,mo,1153,155
1/19/2020,ms,289,51
1/19/2020,mt,213,22
1/19/2020,nc,2000,267
1/19/2020,ne,353,54
1/19/2020,nj,2794,356
1/19/2020,nv,1421,194
1/19/2020,ri,242,36
1/19/2020,sd,131,18
1/19/2020,tn,1338,184
1/19/2020,vt,203,30
1/19/2020,wa,2226,344
1/19/2020,wi,1108,131
1/19/2020,wy,172,18
1/20/2020,al,719,129
1/20/2020,ca,18229,3084
1/20/2020,de,194,48
1/20/2020,fl,7667,1253
1/20/2020,in,1085,145
1/20/2020,ks,561,87
1/20/2020,mi,2073,351
1/20/2020,ms,352,80
1/20/2020,mt,278,21
1/20/2020,nh,334,58
1/20/2020,ri,261,61
1/20/2020,vt,191,26
1/20/2020,wa,2511,406
1/20/2020,wv,157,26
1/21/2020,al,753,148
1/21/2020,ca,19942,4128
1/21/2020,id,472,66
1/21/2020,mo,1367,386
1/21/2020,mt,282,47
1/21/2020,nd,234,49
1/21/2020,oh,2185,475
1/21/2020,tn,1618,330
1/21/2020,vt,197,37
1/21/2020,wy,217,36
1/22/2020,ak,170,30
1/22/2020,ct,835,145
1/22/2020,fl,7654,1237
1/22/2020,id,438,70
1/22/2020,ks,538,118
1/22/2020,ky,563,95
1/22/2020,md,1979,352
1/22/2020,me,230,41
1/22/2020,mi,2083,389
1/22/2020,nj,3053,542
1/22/2020,sc,894,131
1/22/2020,tx,10283,1638
1/22/2020,ut,1429,252
1/22/2020,va,2274,432
1/23/2020,ak,174,24
1/23/2020,dc,1034,158
1/23/2020,hi,395,99
1/23/2020,ks,552,99
1/23/2020,la,922,194
1/23/2020,nc,2369,415
1/23/2020,nd,211,54
1/23/2020,ne,499,91
1/23/2020,or,1407,298
1/23/2020,tn,1607,304
1/23/2020,tx,10238,2085
1/23/2020,ut,1414,229
1/23/2020,wi,1371,255
1/24/2020,al,795,129
1/24/2020,az,2605,449
1/24/2020,ct,854,193
1/24/2020,dc,899,150
1/24/2020,hi,390,88
1/24/2020,la,848,139
1/24/2020,mi,2171,385
1/24/2020,nc,2372,375
1/24/2020,ne,526,72
1/24/2020,nh,295,50
1/24/2020,ny,5779,1141
1/24/2020,ri,261,38
1/25/2020,ar,321,37
1/25/2020,ca,16943,2762
1/25/2020,fl,6447,1132
1/25/2020,ga,3939,551
1/25/2020,il,4342,654
1/25/2020,in,1147,179
1/25/2020,ma,1831,320
1/25/2020,mi,1838,316
1/25/2020,ms,341,61
1/25/2020,nc,1973,328
1/25/2020,nm,434,67
1/25/2020,nv,1154,230
1/25/2020,oh,2004,322
1/25/2020,sd,157,20
1/25/2020,ut,1148,176
1/25/2020,va,2054,308
1/25/2020,wi,1075,177
1/25/2020,wv,106,19
1/26/2020,al,568,75
1/26/2020,az,1951,335
1/26/2020,fl,5720,843
1/26/2020,ga,3435,498
1/26/2020,hi,341,67
1/26/2020,md,1809,310
1/26/2020,me,225,31
1/26/2020,mt,165,27
1/26/2020,nh,293,36
1/26/2020,nj,2562,376
1/26/2020,or,973,209
1/26/2020,sd,139,20
1/26/2020,wv,151,26
1/27/2020,al,688,152
1/27/2020,ar,335,86
1/27/2020,co,2566,429
1/27/2020,fl,7258,1295
1/27/2020,ia,651,120
1/27/2020,id,444,83
1/27/2020,in,1233,212
1/27/2020,mn,1612,326
1/27/2020,ms,358,106
1/27/2020,mt,271,48
1/27/2020,nc,2288,425
1/27/2020,nd,223,42
1/27/2020,ny,5452,1116
1/27/2020,or,1285,239
1/27/2020,pa,2907,497
1/27/2020,vt,219,40
1/28/2020,ak,173,27
1/28/2020,az,2436,490
1/28/2020,dc,736,145
1/28/2020,de,190,41
1/28/2020,ks,607,94
1/28/2020,me,235,40
1/28/2020,ny,5788,1264
1/28/2020,oh,2225,403
1/28/2020,or,1313,234
1/28/2020,pa,2953,482
1/28/2020,ut,1390,254
1/28/2020,va,2240,432
1/28/2020,vt,228,45
1/28/2020,wv,158,31
1/29/2020,ca,18698,3676
1/29/2020,id,428,69
1/29/2020,in,1274,232
1/29/2020,ma,2228,417
1/29/2020,mo,1290,268
1/29/2020,nj,3104,579
1/29/2020,ri,293,54
1/29/2020,sd,172,26
1/29/2020,ut,1378,279
1/29/2020,va,2191,377
1/29/2020,wv,157,29
1/30/2020,?,2,0
1/30/2020,ak,199,31
1/30/2020,ct,772,173
1/30/2020,de,179,41
1/30/2020,id,430,62
1/30/2020,in,1291,213
1/30/2020,la,918,217
1/30/2020,md,2042,476
1/30/2020,mt,238,51
1/30/2020,nd,206,42
1/30/2020,nh,288,76
1/30/2020,ny,5868,1270
1/30/2020,pa,2902,555
1/30/2020,tn,1553,291
1/30/2020,tx,10679,1950
1/30/2020,vt,197,38
1/31/2020,?,3,0
1/31/2020,al,745,169
1/31/2020,az,2418,487
1/31/2020,de,193,35
1/31/2020,hi,360,130
1/31/2020,md,2105,438
1/31/2020,me,232,46
1/31/2020,ne,546,87
1/31/2020,nj,3367,626
1/31/2020,nm,527,91
1/31/2020,nv,1424,306
1/31/2020,oh,2425,499
1/31/2020,or,1335,267
1/31/2020,ri,267,55
1/31/2020,sd,179,40
2/1/2020,al,621,97
2/1/2020,fl,6538,1159
2/1/2020,md,1864,310
2/1/2020,mi,1880,338
2/1/2020,nc,1990,375
2/1/2020,ne,435,64
2/1/2020,nm,442,54
2/1/2020,pa,2380,435
2/1/2020,sd,108,21
2/1/2020,vt,230,25
2/1/2020,wi,1110,197
2/2/2020,al,517,98
2/2/2020,ca,14493,2676
2/2/2020,co,1959,348
2/2/2020,dc,460,81
2/2/2020,fl,5844,1018
2/2/2020,hi,318,81
2/2/2020,nd,124,23
2/2/2020,tx,7877,1182
2/2/2020,wv,138,23
2/2/2020,wy,174,29
2/3/2020,?,4,0
2/3/2020,ca,16693,3701
2/3/2020,dc,707,172
2/3/2020,fl,7293,1463
2/3/2020,ga,3683,671
2/3/2020,id,387,81
2/3/2020,in,986,239
2/3/2020,me,210,41
2/3/2020,mo,1132,295
2/3/2020,nh,252,51
2/3/2020,nj,2758,627
2/3/2020,nv,1409,440
2/4/2020,?,5,1
2/4/2020,ar,424,77
2/4/2020,az,2590,501
2/4/2020,ct,804,193
2/4/2020,hi,368,106
2/4/2020,ia,739,146
2/4/2020,md,2075,520
2/4/2020,mt,293,52
2/4/2020,nc,2431,497
2/4/2020,nh,320,63
2/4/2020,nj,3253,703
2/4/2020,nv,1613,321
2/4/2020,ok,700,134
2/4/2020,ri,284,69
2/5/2020,?,4,2
2/5/2020,az,2480,563
2/5/2020,co,2734,512
2/5/2020,dc,713,185
2/5/2020,fl,8011,1522
2/5/2020,in,1153,229
2/5/2020,ks,583,88
2/5/2020,ky,633,140
2/5/2020,me,256,47
2/5/2020,mo,1378,309
2/5/2020,ms,386,111
2/5/2020,mt,303,47
2/5/2020,nd,207,35
2/5/2020,oh,2496,457
2/5/2020,pa,2748,544
2/5/2020,ri,262,40
2/5/2020,sc,899,184
2/5/2020,sd,174,32
2/5/2020,vt,220,56
2/6/2020,al,796,198
2/6/2020,az,2645,532
2/6/2020,dc,816,189
2/6/2020,ga,4331,914
2/6/2020,md,2180,489
2/6/2020,nd,218,44
2/6/2020,nm,572,117
2/6/2020,sd,200,48
2/6/2020,ut,1449,303
2/6/2020,wy,232,56
2/7/2020,al,859,133
2/7/2020,ar,444,57
2/7/2020,az,2680,464
2/7/2020,ia,774,148
2/7/2020,ks,572,91
2/7/2020,me,261,60
2/7/2020,ne,541,88
2/7/2020,nv,1714,307
2/7/2020,ok,704,107
2/7/2020,or,1534,252
2/7/2020,sc,961,205
2/7/2020,tn,2111,316
2/7/2020,tx,11859,1874
2/7/2020,vt,243,47
2/8/2020,ar,370,67
2/8/2020,az,2214,379
2/8/2020,hi,270,86
2/8/2020,ia,604,76
2/8/2020,ks,456,76
2/8/2020,md,1982,333
2/8/2020,ms,353,61
2/8/2020,mt,246,44
2/8/2020,nd,177,26
2/8/2020,or,1280,214
2/8/2020,tn,2493,266
2/8/2020,vt,167,36
2/9/2020,ak,148,23
2/9/2020,hi,329,77
2/9/2020,id,374,62
2/9/2020,ks,470,70
2/9/2020,la,711,124
2/9/2020,nm,474,59
2/9/2020,nv,1418,288
2/9/2020,or,1351,207
2/9/2020,tn,2240,281
2/9/2020,va,2167,410
2/9/2020,wa,2435,406
2/10/2020,az,2724,532
2/10/2020,ga,4024,843
2/10/2020,id,480,95
2/10/2020,il,5108,1019
2/10/2020,mt,282,51
2/10/2020,nd,242,37
2/10/2020,ny,6532,1305
2/10/2020,ok,705,114
2/10/2020,pa,3166,613
2/10/2020,sc,930,178
2/10/2020,va,2794,508
2/10/2020,wi,1342,257
2/10/2020,wv,190,23
2/11/2020,ak,204,44
2/11/2020,az,2971,631
2/11/2020,de,220,36
2/11/2020,ga,4253,959
2/11/2020,hi,420,109
2/11/2020,ia,823,167
2/11/2020,ma,2593,489
2/11/2020,md,2281,556
2/11/2020,me,278,57
2/11/2020,ms,494,133
2/11/2020,sd,227,39
2/11/2020,wy,254,58
2/12/2020,ak,186,45
2/12/2020,ca,21222,4762
2/12/2020,co,2891,495
2/12/2020,ct,959,185
2/12/2020,dc,797,178
2/12/2020,ga,4098,907
2/12/2020,il,5170,1058
2/12/2020,ks,605,120
2/12/2020,la,1015,198
2/12/2020,nd,235,53
2/12/2020,ne,606,97
2/12/2020,nm,602,110
2/12/2020,ok,718,141
2/12/2020,sc,944,237
2/12/2020,sd,213,46
2/12/2020,vt,198,42
2/12/2020,wi,1415,251
2/13/2020,ct,938,234
2/13/2020,id,492,95
2/13/2020,ks,622,121
2/13/2020,la,965,230
2/13/2020,md,2314,544
2/13/2020,mt,297,47
2/13/2020,nc,2820,596
2/13/2020,nd,273,56
2/13/2020,nj,3597,762
2/13/2020,nm,613,136
2/13/2020,oh,2501,574
2/13/2020,ri,310,64
2/13/2020,sd,179,40
2/14/2020,co,2730,512
2/14/2020,hi,404,98
2/14/2020,id,504,87
2/14/2020,mn,1624,280
2/14/2020,ne,539,90
2/14/2020,nh,331,55
2/14/2020,ok,716,111
2/14/2020,ri,325,51
2/14/2020,sd,172,27
2/15/2020,ga,2811,556
2/15/2020,hi,298,80
2/15/2020,id,454,71
2/15/2020,il,5068,748
2/15/2020,ks,436,82
2/15/2020,ma,2091,387
